,Domain.Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Production in tonnes,Flag,FlagD
673,QC,Crops,100,India,5419,Yield,558,Fruits,1995,37861,Fc,Calculated data
674,QC,Crops,100,India,5419,Yield,558,Fruits,1996,27295,Fc,Calculated data
675,QC,Crops,100,India,5419,Yield,558,Fruits,1997,28436,Fc,Calculated data
676,QC,Crops,100,India,5419,Yield,558,Fruits,1998,25862,Fc,Calculated data
677,QC,Crops,100,India,5419,Yield,558,Fruits,1999,27897,Fc,Calculated data
678,QC,Crops,100,India,5419,Yield,558,Fruits,2000,28964,Fc,Calculated data
679,QC,Crops,100,India,5419,Yield,558,Fruits,2001,28866,Fc,Calculated data
680,QC,Crops,100,India,5419,Yield,558,Fruits,2002,27780,Fc,Calculated data
681,QC,Crops,100,India,5419,Yield,558,Fruits,2003,29856,Fc,Calculated data
682,QC,Crops,100,India,5419,Yield,558,Fruits,2004,26499,Fc,Calculated data
683,QC,Crops,100,India,5419,Yield,558,Fruits,2005,27157,Fc,Calculated data
684,QC,Crops,100,India,5419,Yield,558,Fruits,2006,27557,Fc,Calculated data
685,QC,Crops,100,India,5419,Yield,558,Fruits,2007,28499,Fc,Calculated data
686,QC,Crops,100,India,5419,Yield,569,Fruits,1994,24328,Fc,Calculated data
687,QC,Crops,100,India,5419,Yield,569,Fruits,1995,28226,Fc,Calculated data
688,QC,Crops,100,India,5419,Yield,569,Fruits,1996,29318,Fc,Calculated data
689,QC,Crops,100,India,5419,Yield,569,Fruits,1997,28648,Fc,Calculated data
690,QC,Crops,100,India,5419,Yield,569,Fruits,1998,26994,Fc,Calculated data
691,QC,Crops,100,India,5419,Yield,569,Fruits,1999,30211,Fc,Calculated data
692,QC,Crops,100,India,5419,Yield,569,Fruits,2000,31579,Fc,Calculated data
693,QC,Crops,100,India,5419,Yield,569,Fruits,2001,31764,Fc,Calculated data
694,QC,Crops,100,India,5419,Yield,569,Fruits,2002,30550,Fc,Calculated data
695,QC,Crops,100,India,5419,Yield,569,Fruits,2003,32804,Fc,Calculated data
696,QC,Crops,100,India,5419,Yield,569,Fruits,2004,29094,Fc,Calculated data
697,QC,Crops,100,India,5419,Yield,569,Fruits,2005,29793,Fc,Calculated data
698,QC,Crops,100,India,5419,Yield,569,Fruits,2006,30223,Fc,Calculated data
699,QC,Crops,100,India,5419,Yield,569,Fruits,2007,31251,Fc,Calculated data
700,QC,Crops,100,India,5419,Yield,569,Fruits,2008,32618,Fc,Calculated data
701,QC,Crops,100,India,5419,Yield,569,Fruits,2009,31409,Fc,Calculated data
702,QC,Crops,100,India,5419,Yield,569,Fruits,2010,33076,Fc,Calculated data
703,QC,Crops,100,India,5419,Yield,569,Fruits,2011,33487,Fc,Calculated data
704,QC,Crops,100,India,5419,Yield,569,Fruits,2012,34545,Fc,Calculated data
705,QC,Crops,100,India,5419,Yield,569,Fruits,2013,34545,Fc,Calculated data
706,QC,Crops,100,India,5419,Yield,571,Fruits,2009,55219,Fc,Calculated data
707,QC,Crops,100,India,5419,Yield,656,Breweries,1994,9183,Fc,Calculated data
708,QC,Crops,100,India,5419,Yield,656,Breweries,1995,7877,Fc,Calculated data
709,QC,Crops,100,India,5419,Yield,656,Breweries,1996,9215,Fc,Calculated data
710,QC,Crops,100,India,5419,Yield,656,Breweries,1997,8158,Fc,Calculated data
711,QC,Crops,100,India,5419,Yield,656,Breweries,1998,7982,Fc,Calculated data
712,QC,Crops,100,India,5419,Yield,656,Breweries,1999,8768,Fc,Calculated data
713,QC,Crops,100,India,5419,Yield,656,Breweries,2000,9467,Fc,Calculated data
714,QC,Crops,100,India,5419,Yield,656,Breweries,2001,9588,Fc,Calculated data
715,QC,Crops,100,India,5419,Yield,656,Breweries,2002,9385,Fc,Calculated data
716,QC,Crops,100,India,5419,Yield,656,Breweries,2003,8586,Fc,Calculated data
717,QC,Crops,100,India,5419,Yield,656,Breweries,2004,8320,Fc,Calculated data
718,QC,Crops,100,India,5419,Yield,656,Breweries,2005,8265,Fc,Calculated data
719,QC,Crops,100,India,5419,Yield,656,Breweries,2006,8027,Fc,Calculated data
720,QC,Crops,100,India,5419,Yield,656,Breweries,2007,8396,Fc,Calculated data
721,QC,Crops,100,India,5419,Yield,656,Breweries,2008,7605,Fc,Calculated data
722,QC,Crops,100,India,5419,Yield,656,Breweries,2009,7484,Fc,Calculated data
723,QC,Crops,100,India,5419,Yield,656,Breweries,2010,8146,Fc,Calculated data
724,QC,Crops,100,India,5419,Yield,656,Breweries,2011,8378,Fc,Calculated data
725,QC,Crops,100,India,5419,Yield,656,Breweries,2012,8517,Fc,Calculated data
726,QC,Crops,100,India,5419,Yield,656,Breweries,2013,8456,Fc,Calculated data
727,QC,Crops,100,India,5419,Yield,661,Dry Fruits,1994,5674,Fc,Calculated data
728,QC,Crops,100,India,5419,Yield,661,Dry Fruits,1995,5381,Fc,Calculated data
729,QC,Crops,100,India,5419,Yield,661,Dry Fruits,1996,5333,Fc,Calculated data
730,QC,Crops,100,India,5419,Yield,661,Dry Fruits,1997,4597,Fc,Calculated data
731,QC,Crops,100,India,5419,Yield,661,Dry Fruits,1998,4387,Fc,Calculated data
732,QC,Crops,100,India,5419,Yield,661,Dry Fruits,1999,4191,Fc,Calculated data
733,QC,Crops,100,India,5419,Yield,661,Dry Fruits,2000,3930,Fc,Calculated data
734,QC,Crops,100,India,5419,Yield,661,Dry Fruits,2001,4155,Fc,Calculated data
735,QC,Crops,100,India,5419,Yield,661,Dry Fruits,2002,4203,Fc,Calculated data
736,QC,Crops,100,India,5419,Yield,661,Dry Fruits,2003,3835,Fc,Calculated data
737,QC,Crops,100,India,5419,Yield,661,Dry Fruits,2004,3669,Fc,Calculated data
738,QC,Crops,100,India,5419,Yield,661,Dry Fruits,2005,3326,Fc,Calculated data
739,QC,Crops,100,India,5419,Yield,661,Dry Fruits,2006,3453,Fc,Calculated data
740,QC,Crops,100,India,5419,Yield,661,Dry Fruits,2007,3355,Fc,Calculated data
741,QC,Crops,100,India,5419,Yield,661,Dry Fruits,2008,3312,Fc,Calculated data
742,QC,Crops,100,India,5419,Yield,661,Dry Fruits,2009,3471,Fc,Calculated data
743,QC,Crops,100,India,5419,Yield,661,Dry Fruits,2010,2786,Fc,Calculated data
744,QC,Crops,100,India,5419,Yield,661,Dry Fruits,2011,2549,Fc,Calculated data
745,QC,Crops,100,India,5419,Yield,661,Dry Fruits,2012,2063,Fc,Calculated data
746,QC,Crops,100,India,5419,Yield,661,Dry Fruits,2013,1970,Fc,Calculated data
747,QC,Crops,100,India,5419,Yield,667,Breweries,1994,17676,Fc,Calculated data
748,QC,Crops,100,India,5419,Yield,667,Breweries,1995,17614,Fc,Calculated data
749,QC,Crops,100,India,5419,Yield,667,Breweries,1996,17705,Fc,Calculated data
750,QC,Crops,100,India,5419,Yield,667,Breweries,1997,18097,Fc,Calculated data
751,QC,Crops,100,India,5419,Yield,667,Breweries,1998,18664,Fc,Calculated data
752,QC,Crops,100,India,5419,Yield,667,Breweries,1999,18439,Fc,Calculated data
753,QC,Crops,100,India,5419,Yield,667,Breweries,2000,16857,Fc,Calculated data
754,QC,Crops,100,India,5419,Yield,667,Breweries,2001,16806,Fc,Calculated data
755,QC,Crops,100,India,5419,Yield,667,Breweries,2002,16745,Fc,Calculated data
756,QC,Crops,100,India,5419,Yield,667,Breweries,2003,16395,Fc,Calculated data
757,QC,Crops,100,India,5419,Yield,667,Breweries,2004,16904,Fc,Calculated data
758,QC,Crops,100,India,5419,Yield,667,Breweries,2005,17409,Fc,Calculated data
759,QC,Crops,100,India,5419,Yield,667,Breweries,2006,17080,Fc,Calculated data
760,QC,Crops,100,India,5419,Yield,667,Breweries,2007,17160,Fc,Calculated data
761,QC,Crops,100,India,5419,Yield,667,Breweries,2008,17063,Fc,Calculated data
762,QC,Crops,100,India,5419,Yield,667,Breweries,2009,16800,Fc,Calculated data
763,QC,Crops,100,India,5419,Yield,667,Breweries,2010,17119,Fc,Calculated data
764,QC,Crops,100,India,5419,Yield,667,Breweries,2011,18258,Fc,Calculated data
765,QC,Crops,100,India,5419,Yield,667,Breweries,2012,18761,Fc,Calculated data
766,QC,Crops,100,India,5419,Yield,667,Breweries,2013,21433,Fc,Calculated data
767,QC,Crops,100,India,5419,Yield,687,Spices,1994,2686,Fc,Calculated data
768,QC,Crops,100,India,5419,Yield,687,Spices,1995,3140,Fc,Calculated data
769,QC,Crops,100,India,5419,Yield,687,Spices,1996,3109,Fc,Calculated data
770,QC,Crops,100,India,5419,Yield,687,Spices,1997,3111,Fc,Calculated data
771,QC,Crops,100,India,5419,Yield,687,Spices,1998,3132,Fc,Calculated data
772,QC,Crops,100,India,5419,Yield,687,Spices,1999,3167,Fc,Calculated data
773,QC,Crops,100,India,5419,Yield,687,Spices,2000,3010,Fc,Calculated data
774,QC,Crops,100,India,5419,Yield,687,Spices,2001,2991,Fc,Calculated data
775,QC,Crops,100,India,5419,Yield,687,Spices,2002,2831,Fc,Calculated data
776,QC,Crops,100,India,5419,Yield,687,Spices,2003,2963,Fc,Calculated data
777,QC,Crops,100,India,5419,Yield,687,Spices,2004,3136,Fc,Calculated data
778,QC,Crops,100,India,5419,Yield,687,Spices,2005,3198,Fc,Calculated data
779,QC,Crops,100,India,5419,Yield,687,Spices,2006,3570,Fc,Calculated data
780,QC,Crops,100,India,5419,Yield,687,Spices,2007,2805,Fc,Calculated data
781,QC,Crops,100,India,5419,Yield,687,Spices,2008,2382,Fc,Calculated data
782,QC,Crops,100,India,5419,Yield,687,Spices,2009,1986,Fc,Calculated data
783,QC,Crops,100,India,5419,Yield,687,Spices,2010,2604,Fc,Calculated data
784,QC,Crops,100,India,5419,Yield,687,Spices,2011,2826,Fc,Calculated data
785,QC,Crops,100,India,5419,Yield,687,Spices,2012,2050,Fc,Calculated data
786,QC,Crops,100,India,5419,Yield,687,Spices,2013,4240,Fc,Calculated data
787,QC,Crops,100,India,5419,Yield,689,Vegetables,1994,9585,Fc,Calculated data
788,QC,Crops,100,India,5419,Yield,689,Vegetables,1995,9173,Fc,Calculated data
789,QC,Crops,100,India,5419,Yield,689,Vegetables,1996,11292,Fc,Calculated data
790,QC,Crops,100,India,5419,Yield,689,Vegetables,1997,10351,Fc,Calculated data
791,QC,Crops,100,India,5419,Yield,689,Vegetables,1998,11706,Fc,Calculated data
792,QC,Crops,100,India,5419,Yield,689,Vegetables,1999,10976,Fc,Calculated data
793,QC,Crops,100,India,5419,Yield,689,Vegetables,2000,11760,Fc,Calculated data
794,QC,Crops,100,India,5419,Yield,689,Vegetables,2001,12148,Fc,Calculated data
795,QC,Crops,100,India,5419,Yield,689,Vegetables,2002,10824,Fc,Calculated data
796,QC,Crops,100,India,5419,Yield,689,Vegetables,2003,15959,Fc,Calculated data
797,QC,Crops,100,India,5419,Yield,689,Vegetables,2004,16075,Fc,Calculated data
798,QC,Crops,100,India,5419,Yield,689,Vegetables,2005,15492,Fc,Calculated data
799,QC,Crops,100,India,5419,Yield,689,Vegetables,2006,16281,Fc,Calculated data
800,QC,Crops,100,India,5419,Yield,689,Vegetables,2007,16013,Fc,Calculated data
801,QC,Crops,100,India,5419,Yield,689,Vegetables,2008,16300,Fc,Calculated data
802,QC,Crops,100,India,5419,Yield,689,Vegetables,2009,15679,Fc,Calculated data
803,QC,Crops,100,India,5419,Yield,689,Vegetables,2010,15445,Fc,Calculated data
804,QC,Crops,100,India,5419,Yield,689,Vegetables,2011,15859,Fc,Calculated data
805,QC,Crops,100,India,5419,Yield,689,Vegetables,2012,16432,Fc,Calculated data
806,QC,Crops,100,India,5419,Yield,689,Vegetables,2013,17374,Fc,Calculated data
807,QC,Crops,100,India,5419,Yield,702,Spices,1994,1066,Fc,Calculated data
808,QC,Crops,100,India,5419,Yield,702,Spices,1995,1153,Fc,Calculated data
809,QC,Crops,100,India,5419,Yield,702,Spices,1996,1273,Fc,Calculated data
810,QC,Crops,100,India,5419,Yield,702,Spices,1997,1241,Fc,Calculated data
811,QC,Crops,100,India,5419,Yield,702,Spices,1998,1059,Fc,Calculated data
812,QC,Crops,100,India,5419,Yield,702,Spices,1999,1262,Fc,Calculated data
813,QC,Crops,100,India,5419,Yield,702,Spices,2000,1569,Fc,Calculated data
814,QC,Crops,100,India,5419,Yield,702,Spices,2001,1659,Fc,Calculated data
815,QC,Crops,100,India,5419,Yield,702,Spices,2002,1740,Fc,Calculated data
816,QC,Crops,100,India,5419,Yield,702,Spices,2003,1747,Fc,Calculated data
817,QC,Crops,100,India,5419,Yield,702,Spices,2004,1775,Fc,Calculated data
818,QC,Crops,100,India,5419,Yield,702,Spices,2005,1858,Fc,Calculated data
819,QC,Crops,100,India,5419,Yield,702,Spices,2006,1635,Fc,Calculated data
820,QC,Crops,100,India,5419,Yield,702,Spices,2007,1666,Fc,Calculated data
821,QC,Crops,100,India,5419,Yield,702,Spices,2008,1680,Fc,Calculated data
822,QC,Crops,100,India,5419,Yield,702,Spices,2009,1743,Fc,Calculated data
823,QC,Crops,100,India,5419,Yield,702,Spices,2010,1811,Fc,Calculated data
824,QC,Crops,100,India,5419,Yield,702,Spices,2011,1777,Fc,Calculated data
825,QC,Crops,100,India,5419,Yield,702,Spices,2012,1964,Fc,Calculated data
846,QC,Crops,100,India,5419,Yield,711,Spices,2013,7840,Fc,Calculated data
827,QC,Crops,100,India,5419,Yield,711,Spices,1994,3589,Fc,Calculated data
828,QC,Crops,100,India,5419,Yield,711,Spices,1995,3667,Fc,Calculated data
829,QC,Crops,100,India,5419,Yield,711,Spices,1996,4414,Fc,Calculated data
830,QC,Crops,100,India,5419,Yield,711,Spices,1997,4197,Fc,Calculated data
831,QC,Crops,100,India,5419,Yield,711,Spices,1998,4573,Fc,Calculated data
832,QC,Crops,100,India,5419,Yield,711,Spices,1999,4681,Fc,Calculated data
833,QC,Crops,100,India,5419,Yield,711,Spices,2000,4840,Fc,Calculated data
834,QC,Crops,100,India,5419,Yield,711,Spices,2001,4303,Fc,Calculated data
835,QC,Crops,100,India,5419,Yield,711,Spices,2002,2968,Fc,Calculated data
836,QC,Crops,100,India,5419,Yield,711,Spices,2003,5345,Fc,Calculated data
837,QC,Crops,100,India,5419,Yield,711,Spices,2004,5531,Fc,Calculated data
838,QC,Crops,100,India,5419,Yield,711,Spices,2005,5844,Fc,Calculated data
839,QC,Crops,100,India,5419,Yield,711,Spices,2006,5681,Fc,Calculated data
840,QC,Crops,100,India,5419,Yield,711,Spices,2007,7013,Fc,Calculated data
841,QC,Crops,100,India,5419,Yield,711,Spices,2008,6575,Fc,Calculated data
842,QC,Crops,100,India,5419,Yield,711,Spices,2009,6844,Fc,Calculated data
843,QC,Crops,100,India,5419,Yield,711,Spices,2010,7367,Fc,Calculated data
844,QC,Crops,100,India,5419,Yield,711,Spices,2011,7747,Fc,Calculated data
845,QC,Crops,100,India,5419,Yield,711,Spices,2012,7746,Fc,Calculated data
886,QC,Crops,100,India,5419,Yield,723,Spices,2013,20268,Fc,Calculated data
847,QC,Crops,100,India,5419,Yield,720,Spices,1994,19566,Fc,Calculated data
848,QC,Crops,100,India,5419,Yield,720,Spices,1995,19000,Fc,Calculated data
849,QC,Crops,100,India,5419,Yield,720,Spices,1996,33073,Fc,Calculated data
850,QC,Crops,100,India,5419,Yield,720,Spices,1997,33158,Fc,Calculated data
851,QC,Crops,100,India,5419,Yield,720,Spices,1998,33718,Fc,Calculated data
852,QC,Crops,100,India,5419,Yield,720,Spices,1999,33918,Fc,Calculated data
853,QC,Crops,100,India,5419,Yield,720,Spices,2000,33571,Fc,Calculated data
854,QC,Crops,100,India,5419,Yield,720,Spices,2001,30798,Fc,Calculated data
855,QC,Crops,100,India,5419,Yield,720,Spices,2002,30192,Fc,Calculated data
856,QC,Crops,100,India,5419,Yield,720,Spices,2003,31769,Fc,Calculated data
857,QC,Crops,100,India,5419,Yield,720,Spices,2004,35476,Fc,Calculated data
858,QC,Crops,100,India,5419,Yield,720,Spices,2005,37671,Fc,Calculated data
859,QC,Crops,100,India,5419,Yield,720,Spices,2006,35371,Fc,Calculated data
860,QC,Crops,100,India,5419,Yield,720,Spices,2007,37078,Fc,Calculated data
861,QC,Crops,100,India,5419,Yield,720,Spices,2008,37378,Fc,Calculated data
862,QC,Crops,100,India,5419,Yield,720,Spices,2009,34987,Fc,Calculated data
863,QC,Crops,100,India,5419,Yield,720,Spices,2010,35831,Fc,Calculated data
864,QC,Crops,100,India,5419,Yield,720,Spices,2011,47082,Fc,Calculated data
865,QC,Crops,100,India,5419,Yield,720,Spices,2012,48774,Fc,Calculated data
866,QC,Crops,100,India,5419,Yield,720,Spices,2013,50221,Fc,Calculated data
867,QC,Crops,100,India,5419,Yield,723,Spices,1994,14076,Fc,Calculated data
868,QC,Crops,100,India,5419,Yield,723,Spices,1995,12048,Fc,Calculated data
869,QC,Crops,100,India,5419,Yield,723,Spices,1996,13350,Fc,Calculated data
870,QC,Crops,100,India,5419,Yield,723,Spices,1997,12287,Fc,Calculated data
871,QC,Crops,100,India,5419,Yield,723,Spices,1998,12969,Fc,Calculated data
872,QC,Crops,100,India,5419,Yield,723,Spices,1999,16319,Fc,Calculated data
873,QC,Crops,100,India,5419,Yield,723,Spices,2000,17341,Fc,Calculated data
874,QC,Crops,100,India,5419,Yield,723,Spices,2001,14795,Fc,Calculated data
875,QC,Crops,100,India,5419,Yield,723,Spices,2002,18586,Fc,Calculated data
876,QC,Crops,100,India,5419,Yield,723,Spices,2003,15068,Fc,Calculated data
877,QC,Crops,100,India,5419,Yield,723,Spices,2004,19033,Fc,Calculated data
878,QC,Crops,100,India,5419,Yield,723,Spices,2005,20982,Fc,Calculated data
879,QC,Crops,100,India,5419,Yield,723,Spices,2006,20429,Fc,Calculated data
880,QC,Crops,100,India,5419,Yield,723,Spices,2007,19732,Fc,Calculated data
881,QC,Crops,100,India,5419,Yield,723,Spices,2008,18391,Fc,Calculated data
882,QC,Crops,100,India,5419,Yield,723,Spices,2009,19033,Fc,Calculated data
883,QC,Crops,100,India,5419,Yield,723,Spices,2010,20327,Fc,Calculated data
884,QC,Crops,100,India,5419,Yield,723,Spices,2011,21890,Fc,Calculated data
885,QC,Crops,100,India,5419,Yield,723,Spices,2012,20203,Fc,Calculated data
571,QC,Crops,100,India,5419,Yield,406,Spices,2013,50766,Fc,Calculated data
887,QC,Crops,100,India,5419,Yield,780,Jute products,1994,19487,Fc,Calculated data
888,QC,Crops,100,India,5419,Yield,780,Jute products,1995,18745,Fc,Calculated data
889,QC,Crops,100,India,5419,Yield,780,Jute products,1996,19989,Fc,Calculated data
890,QC,Crops,100,India,5419,Yield,780,Jute products,1997,19790,Fc,Calculated data
891,QC,Crops,100,India,5419,Yield,780,Jute products,1998,18750,Fc,Calculated data
892,QC,Crops,100,India,5419,Yield,780,Jute products,1999,20022,Fc,Calculated data
893,QC,Crops,100,India,5419,Yield,780,Jute products,2000,20257,Fc,Calculated data
894,QC,Crops,100,India,5419,Yield,780,Jute products,2001,21820,Fc,Calculated data
895,QC,Crops,100,India,5419,Yield,780,Jute products,2002,21444,Fc,Calculated data
896,QC,Crops,100,India,5419,Yield,780,Jute products,2003,21731,Fc,Calculated data
897,QC,Crops,100,India,5419,Yield,780,Jute products,2004,21863,Fc,Calculated data
898,QC,Crops,100,India,5419,Yield,780,Jute products,2005,23625,Fc,Calculated data
899,QC,Crops,100,India,5419,Yield,780,Jute products,2006,23477,Fc,Calculated data
900,QC,Crops,100,India,5419,Yield,780,Jute products,2007,22549,Fc,Calculated data
901,QC,Crops,100,India,5419,Yield,780,Jute products,2008,22072,Fc,Calculated data
902,QC,Crops,100,India,5419,Yield,780,Jute products,2009,24920,Fc,Calculated data
903,QC,Crops,100,India,5419,Yield,780,Jute products,2010,23437,Fc,Calculated data
904,QC,Crops,100,India,5419,Yield,780,Jute products,2011,24505,Fc,Calculated data
905,QC,Crops,100,India,5419,Yield,780,Jute products,2012,23900,Fc,Calculated data
906,QC,Crops,100,India,5419,Yield,780,Jute products,2013,24300,Fc,Calculated data
907,QC,Crops,100,India,5419,Yield,782,Coarse Grains,1994,9320,Fc,Calculated data
908,QC,Crops,100,India,5419,Yield,782,Coarse Grains,1995,9438,Fc,Calculated data
909,QC,Crops,100,India,5419,Yield,782,Coarse Grains,1996,13921,Fc,Calculated data
910,QC,Crops,100,India,5419,Yield,782,Coarse Grains,1997,10042,Fc,Calculated data
911,QC,Crops,100,India,5419,Yield,782,Coarse Grains,1998,9904,Fc,Calculated data
912,QC,Crops,100,India,5419,Yield,782,Coarse Grains,1999,10778,Fc,Calculated data
913,QC,Crops,100,India,5419,Yield,782,Coarse Grains,2000,10777,Fc,Calculated data
914,QC,Crops,100,India,5419,Yield,782,Coarse Grains,2001,11759,Fc,Calculated data
915,QC,Crops,100,India,5419,Yield,782,Coarse Grains,2002,11315,Fc,Calculated data
916,QC,Crops,100,India,5419,Yield,782,Coarse Grains,2003,10557,Fc,Calculated data
917,QC,Crops,100,India,5419,Yield,782,Coarse Grains,2004,10874,Fc,Calculated data
918,QC,Crops,100,India,5419,Yield,782,Coarse Grains,2005,11082,Fc,Calculated data
919,QC,Crops,100,India,5419,Yield,782,Coarse Grains,2006,11357,Fc,Calculated data
920,QC,Crops,100,India,5419,Yield,782,Coarse Grains,2007,11950,Fc,Calculated data
921,QC,Crops,100,India,5419,Yield,782,Coarse Grains,2008,13200,Fc,Calculated data
922,QC,Crops,100,India,5419,Yield,782,Coarse Grains,2009,10965,Fc,Calculated data
923,QC,Crops,100,India,5419,Yield,782,Coarse Grains,2010,12230,Fc,Calculated data
924,QC,Crops,100,India,5419,Yield,782,Coarse Grains,2011,12714,Fc,Calculated data
925,QC,Crops,100,India,5419,Yield,782,Coarse Grains,2012,12989,Fc,Calculated data
926,QC,Crops,100,India,5419,Yield,782,Coarse Grains,2013,10800,Fc,Calculated data
927,QC,Crops,100,India,5419,Yield,826,Raw Tobacco,1994,14628,Fc,Calculated data
928,QC,Crops,100,India,5419,Yield,826,Raw Tobacco,1995,14874,Fc,Calculated data
929,QC,Crops,100,India,5419,Yield,826,Raw Tobacco,1996,13584,Fc,Calculated data
930,QC,Crops,100,India,5419,Yield,826,Raw Tobacco,1997,14439,Fc,Calculated data
931,QC,Crops,100,India,5419,Yield,826,Raw Tobacco,1998,13922,Fc,Calculated data
932,QC,Crops,100,India,5419,Yield,826,Raw Tobacco,1999,14489,Fc,Calculated data
933,QC,Crops,100,India,5419,Yield,826,Raw Tobacco,2000,11998,Fc,Calculated data
934,QC,Crops,100,India,5419,Yield,826,Raw Tobacco,2001,13077,Fc,Calculated data
935,QC,Crops,100,India,5419,Yield,826,Raw Tobacco,2002,15714,Fc,Calculated data
936,QC,Crops,100,India,5419,Yield,826,Raw Tobacco,2003,14848,Fc,Calculated data
937,QC,Crops,100,India,5419,Yield,826,Raw Tobacco,2004,14874,Fc,Calculated data
938,QC,Crops,100,India,5419,Yield,826,Raw Tobacco,2005,14982,Fc,Calculated data
939,QC,Crops,100,India,5419,Yield,826,Raw Tobacco,2006,14812,Fc,Calculated data
940,QC,Crops,100,India,5419,Yield,826,Raw Tobacco,2007,14054,Fc,Calculated data
941,QC,Crops,100,India,5419,Yield,826,Raw Tobacco,2008,14000,Fc,Calculated data
942,QC,Crops,100,India,5419,Yield,826,Raw Tobacco,2009,15942,Fc,Calculated data
943,QC,Crops,100,India,5419,Yield,826,Raw Tobacco,2010,15531,Fc,Calculated data
944,QC,Crops,100,India,5419,Yield,826,Raw Tobacco,2011,16939,Fc,Calculated data
945,QC,Crops,100,India,5419,Yield,826,Raw Tobacco,2012,17826,Fc,Calculated data
946,QC,Crops,100,India,5419,Yield,826,Raw Tobacco,2013,16939,Fc,Calculated data
947,QC,Crops,100,India,5419,Yield,836,Rubber & natural,1994,11622,Fc,Calculated data
948,QC,Crops,100,India,5419,Yield,836,Rubber & natural,1995,13258,Fc,Calculated data
949,QC,Crops,100,India,5419,Yield,836,Rubber & natural,1996,13852,Fc,Calculated data
950,QC,Crops,100,India,5419,Yield,836,Rubber & natural,1997,14589,Fc,Calculated data
951,QC,Crops,100,India,5419,Yield,836,Rubber & natural,1998,15633,Fc,Calculated data
952,QC,Crops,100,India,5419,Yield,836,Rubber & natural,1999,15747,Fc,Calculated data
953,QC,Crops,100,India,5419,Yield,836,Rubber & natural,2000,15750,Fc,Calculated data
954,QC,Crops,100,India,5419,Yield,836,Rubber & natural,2001,15736,Fc,Calculated data
955,QC,Crops,100,India,5419,Yield,836,Rubber & natural,2002,15918,Fc,Calculated data
956,QC,Crops,100,India,5419,Yield,836,Rubber & natural,2003,16627,Fc,Calculated data
957,QC,Crops,100,India,5419,Yield,836,Rubber & natural,2004,17038,Fc,Calculated data
958,QC,Crops,100,India,5419,Yield,836,Rubber & natural,2005,17956,Fc,Calculated data
959,QC,Crops,100,India,5419,Yield,836,Rubber & natural,2006,18786,Fc,Calculated data
960,QC,Crops,100,India,5419,Yield,836,Rubber & natural,2007,17981,Fc,Calculated data
961,QC,Crops,100,India,5419,Yield,836,Rubber & natural,2008,18672,Fc,Calculated data
962,QC,Crops,100,India,5419,Yield,836,Rubber & natural,2009,17765,Fc,Calculated data
963,QC,Crops,100,India,5419,Yield,836,Rubber & natural,2010,18071,Fc,Calculated data
964,QC,Crops,100,India,5419,Yield,836,Rubber & natural,2011,18182,Fc,Calculated data
965,QC,Crops,100,India,5419,Yield,836,Rubber & natural,2012,20362,Fc,Calculated data
966,QC,Crops,100,India,5419,Yield,836,Rubber & natural,2013,20362,Fc,Calculated data
967,QC,Crops,100,India,5419,Yield,1717,Cereals,1994,21155,Fc,Calculated data
968,QC,Crops,100,India,5419,Yield,1717,Cereals,1995,21117,Fc,Calculated data
969,QC,Crops,100,India,5419,Yield,1717,Cereals,1996,21810,Fc,Calculated data
970,QC,Crops,100,India,5419,Yield,1717,Cereals,1997,22286,Fc,Calculated data
971,QC,Crops,100,India,5419,Yield,1717,Cereals,1998,22484,Fc,Calculated data
972,QC,Crops,100,India,5419,Yield,1717,Cereals,1999,23137,Fc,Calculated data
973,QC,Crops,100,India,5419,Yield,1717,Cereals,2000,22942,Fc,Calculated data
974,QC,Crops,100,India,5419,Yield,1717,Cereals,2001,24231,Fc,Calculated data
975,QC,Crops,100,India,5419,Yield,1717,Cereals,2002,21873,Fc,Calculated data
976,QC,Crops,100,India,5419,Yield,1717,Cereals,2003,23994,Fc,Calculated data
977,QC,Crops,100,India,5419,Yield,1717,Cereals,2004,23500,Fc,Calculated data
978,QC,Crops,100,India,5419,Yield,1717,Cereals,2005,24116,Fc,Calculated data
979,QC,Crops,100,India,5419,Yield,1717,Cereals,2006,24465,Fc,Calculated data
980,QC,Crops,100,India,5419,Yield,1717,Cereals,2007,25833,Fc,Calculated data
981,QC,Crops,100,India,5419,Yield,1717,Cereals,2008,26379,Fc,Calculated data
982,QC,Crops,100,India,5419,Yield,1717,Cereals,2009,25808,Fc,Calculated data
983,QC,Crops,100,India,5419,Yield,1717,Cereals,2010,26764,Fc,Calculated data
984,QC,Crops,100,India,5419,Yield,1717,Cereals,2011,28607,Fc,Calculated data
985,QC,Crops,100,India,5419,Yield,1717,Cereals,2012,30100,Fc,Calculated data
986,QC,Crops,100,India,5419,Yield,1717,Cereals,2013,29634,Fc,Calculated data
987,QC,Crops,100,India,5419,Yield,1717,Cereals,2014,29811,Fc,Calculated data
988,QC,Crops,100,India,5419,Yield,1726,Pulses,1994,6012,Fc,Calculated data
989,QC,Crops,100,India,5419,Yield,1726,Pulses,1995,6541,Fc,Calculated data
990,QC,Crops,100,India,5419,Yield,1726,Pulses,1996,5771,Fc,Calculated data
991,QC,Crops,100,India,5419,Yield,1726,Pulses,1997,6196,Fc,Calculated data
